sums length,extraction,value
100,2820,0.941292
1,2821,0.256624
2,2821,1.01217
10,2821,1.06882
100,2821,1.00657
1,2822,0.0223577
2,2822,0.159775
10,2822,0.739823
100,2822,0.944101
1,2823,0.151062
2,2823,0.442256
10,2823,0.920684
100,2823,0.902277
1,2824,0.184069
2,2824,0.458291
10,2824,1.6602
100,2824,1.04159
1,2825,0.425152
2,2825,0.642684
10,2825,0.545203
100,2825,0.920261
1,2826,0.327138
2,2826,0.536927
10,2826,0.666825
100,2826,0.928368
1,2827,0.193573
2,2827,0.504215
10,2827,1.54174
100,2827,1.19363
1,2828,0.829734
2,2828,0.477347
10,2828,0.777072
100,2828,1.04369
1,2829,0.289125
2,2829,1.01518
10,2829,1.09279
100,2829,0.913622
1,2830,0.573306
2,2830,1.87157
10,2830,0.761899
100,2830,0.920833
1,2831,0.243061
2,2831,1.78187
10,2831,1.14865
100,2831,1.22094
1,2832,0.341318
2,2832,0.429784
10,2832,0.673324
100,2832,0.885046
1,2833,1.20553
2,2833,1.10879
10,2833,1.05245
100,2833,0.955274
1,2834,0.227868
2,2834,0.472086
10,2834,1.03587
100,2834,1.13882
1,2835,2.99401
2,2835,2.16997
10,2835,1.07135
100,2835,1.15185
1,2836,0.197824
2,2836,1.77955
10,2836,1.11451
100,2836,1.14776
1,2837,0.559391
2,2837,0.876558
10,2837,1.02885
100,2837,0.962384
1,2838,0.290517
2,2838,0.24204
10,2838,0.994939
100,2838,0.880235
1,2839,2.38933
2,2839,1.25908
10,2839,0.601547
100,2839,0.978206
1,2840,3.57986
2,2840,2.29266
10,2840,0.745874
100,2840,0.924363
1,2841,0.0547614
2,2841,1.37286
10,2841,0.939429
100,2841,1.03931
1,2842,0.13285
2,2842,1.61158
10,2842,1.38192
100,2842,1.2703
1,2843,0.397301
2,2843,0.377981
10,2843,0.655241
100,2843,0.968948
1,2844,0.351975
2,2844,0.931057
10,2844,0.855143
100,2844,1.15969
1,2845,0.214763
2,2845,0.457112
10,2845,1.3875
100,2845,0.926323
1,2846,2.81648
2,2846,2.57251
10,2846,1.02792
100,2846,0.947719
1,2847,5.28105
2,2847,3.96035
10,2847,1.87459
100,2847,0.983012
1,2848,2.47533
2,2848,1.70798
10,2848,1.05708
100,2848,1.00786
1,2849,1.21002
2,2849,0.65686
10,2849,0.975614
100,2849,1.14211
1,2850,0.201373
2,2850,0.264209
10,2850,0.768963
100,2850,0.992996
1,2851,1.29695
2,2851,1.05016
10,2851,1.41536
100,2851,1.03544
1,2852,0.294872
2,2852,0.975568
10,2852,1.00908
100,2852,1.0211
1,2853,0.573152
2,2853,1.88291
10,2853,1.46111
100,2853,1.12389
1,2854,0.439361
2,2854,0.444852
10,2854,0.744354
100,2854,0.849188
1,2855,1.06611
2,2855,1.14465
10,2855,0.629798
100,2855,0.808398
1,2856,1.43862
2,2856,0.897391
10,2856,0.629901
100,2856,0.892453
1,2857,0.64291
2,2857,0.733584
10,2857,1.04461
100,2857,1.07294
1,2858,1.63244
2,2858,3.12662
10,2858,0.954516
100,2858,1.27636
1,2859,4.00251
2,2859,2.80878
10,2859,2.21168
100,2859,1.16975
1,2860,0.143214
2,2860,0.362576
10,2860,0.630483
100,2860,1.16079
1,2861,0.212903
2,2861,0.356576
10,2861,1.47991
100,2861,1.28928
1,2862,0.659673
2,2862,0.560228
10,2862,1.23409
100,2862,0.943138
1,2863,0.438066
2,2863,0.581202
10,2863,0.737482
100,2863,1.05865
1,2864,2.87526
2,2864,1.75719
10,2864,0.964192
100,2864,0.90342
1,2865,0.124461
2,2865,0.750744
10,2865,0.483949
100,2865,0.902386
1,2866,3.22277
2,2866,1.73663
10,2866,1.28363
100,2866,0.996068
1,2867,0.804714
2,2867,1.34768
10,2867,1.08443
100,2867,1.1391
1,2868,1.30419
2,2868,0.993539
10,2868,1.21775
100,2868,0.932233
1,2869,3.6523
2,2869,3.48356
10,2869,1.18404
100,2869,1.04985
1,2870,0.608445
2,2870,1.13878
10,2870,1.30626
100,2870,1.048
1,2871,0.967609
2,2871,0.868575
10,2871,1.48165
100,2871,1.09038
1,2872,0.0473236
2,2872,0.852736
10,2872,1.0007
100,2872,1.16148
1,2873,1.77377
2,2873,0.913508
10,2873,0.649112
100,2873,0.847233
1,2874,0.212639
2,2874,1.33225
10,2874,1.02615
100,2874,1.07295
1,2875,0.13624
2,2875,2.32245
10,2875,1.71049
100,2875,1.10652
1,2876,0.829238
2,2876,1.58971
10,2876,0.667035
100,2876,0.700315
1,2877,1.43556
2,2877,0.783846
10,2877,1.16887
100,2877,0.923592
1,2878,1.88547
2,2878,1.10384
10,2878,0.87054
100,2878,1.02055
1,2879,1.27727
2,2879,0.932654
10,2879,1.23117
100,2879,1.063
1,2880,1.22853
2,2880,1.79127
10,2880,1.67007
100,2880,1.11474
1,2881,3.03254
2,2881,1.92862
10,2881,1.30305
100,2881,1.06407
1,2882,0.541534
2,2882,0.763581
10,2882,0.977821
100,2882,0.907154
1,2883,0.97615
2,2883,0.849427
10,2883,1.24137
100,2883,0.873783
1,2884,2.46262
2,2884,1.99743
10,2884,1.44643
100,2884,0.998907
1,2885,1.00014
2,2885,0.720007
10,2885,1.03043
100,2885,0.952593
1,2886,0.275924
2,2886,0.933884
10,2886,0.886047
100,2886,0.892555
1,2887,0.282631
2,2887,0.935973
10,2887,1.00124
100,2887,0.849526
1,2888,0.028036
2,2888,0.091857
10,2888,1.83477
100,2888,1.19887
1,2889,1.55673
2,2889,1.1672
10,2889,0.818548
100,2889,1.05037
1,2890,0.721265
2,2890,2.42982
10,2890,1.53863
100,2890,1.03045
1,2891,0.889317
2,2891,1.11027
10,2891,0.827758
100,2891,1.03715
1,2892,1.99595
2,2892,2.02438
10,2892,1.29127
100,2892,0.976615
1,2893,0.0411777
2,2893,0.105311
10,2893,0.859091
100,2893,0.979095
1,2894,0.0630334
2,2894,0.717371
10,2894,0.963471
100,2894,1.03694
1,2895,0.858188
2,2895,0.706183
10,2895,0.361587
100,2895,0.982467
1,2896,0.715795
2,2896,0.672822
10,2896,1.10951
100,2896,1.14377
1,2897,0.918214
2,2897,1.0112
10,2897,1.00511
100,2897,1.07145
1,2898,1.07309
2,2898,1.2313
10,2898,1.04596
100,2898,1.13862
1,2899,0.00352073
2,2899,0.351678
10,2899,0.666466
100,2899,0.962096
1,2900,0.469642
2,2900,0.459232
10,2900,0.618488
100,2900,0.949431
1,2901,1.39271
2,2901,0.859299
10,2901,0.845784
100,2901,0.981292
1,2902,1.18136
2,2902,1.54559
10,2902,0.913936
100,2902,1.0201
1,2903,0.298912
2,2903,1.09154
10,2903,0.649406
100,2903,1.00758
1,2904,0.748685
2,2904,0.382275
10,2904,0.834381
100,2904,1.0272
1,2905,1.29043
2,2905,0.665958
10,2905,1.04637
100,2905,0.851628
1,2906,0.6158
2,2906,0.70062
10,2906,1.12982
100,2906,1.04215
1,2907,0.640306
2,2907,0.457102
10,2907,0.653195
100,2907,0.961352
1,2908,0.494372
2,2908,0.308429
10,2908,0.909756
100,2908,0.985853
1,2909,0.542471
2,2909,0.407094
10,2909,1.19776
100,2909,1.04806
1,2910,2.0155
2,2910,1.22071
10,2910,0.816003
100,2910,1.1044
1,2911,0.327084
2,2911,0.717021
10,2911,0.846307
100,2911,1.06402
1,2912,0.349622
2,2912,0.714613
10,2912,1.20834
100,2912,1.15168
1,2913,1.94659
2,2913,2.25618
10,2913,1.3898
100,2913,0.905125
1,2914,1.93573
2,2914,1.06465
10,2914,0.818548
100,2914,0.925491
1,2915,1.7545
2,2915,1.20302
10,2915,1.12066
100,2915,1.12449
1,2916,3.11683
2,2916,1.70662
10,2916,0.884974
100,2916,1.12612
1,2917,1.65503
2,2917,0.864719
10,2917,1.26001
100,2917,0.965386
1,2918,0.378791
2,2918,0.337451
10,2918,0.734371
100,2918,0.922493
1,2919,0.264303
2,2919,0.134464
10,2919,1.063
100,2919,0.98766
1,2920,0.502881
2,2920,0.517789
10,2920,1.0183
100,2920,1.08428
1,2921,0.648969
2,2921,0.480251
10,2921,0.782262
100,2921,0.965216
1,2922,1.51879
2,2922,1.25614
10,2922,1.19272
100,2922,0.968339
1,2923,0.120876
2,2923,1.28609
10,2923,1.10087
100,2923,1.00132
1,2924,0.455415
2,2924,0.308827
10,2924,0.578274
100,2924,0.989319
1,2925,1.13763
2,2925,0.788023
10,2925,1.33147
100,2925,0.994407
1,2926,1.23471
2,2926,1.45925
10,2926,1.26943
100,2926,1.02081
1,2927,0.493956
2,2927,1.4187
10,2927,0.839274
100,2927,1.03303
1,2928,1.60909
2,2928,1.4437
10,2928,0.757525
100,2928,0.985228
1,2929,0.549944
2,2929,2.31745
10,2929,0.854323
100,2929,0.874654
1,2930,0.953163
2,2930,1.02843
10,2930,0.729241
100,2930,0.89805
1,2931,4.86388
2,2931,3.94784
10,2931,1.91486
100,2931,1.09927
1,2932,0.403475
2,2932,0.916853
10,2932,1.26515
100,2932,0.882438
1,2933,0.358051
2,2933,0.504123
10,2933,1.50397
100,2933,1.11772
1,2934,1.97703
2,2934,0.995621
10,2934,0.68437
100,2934,1.02454
1,2935,1.10092
2,2935,1.32486
10,2935,1.0676
100,2935,0.841264
1,2936,0.562247
2,2936,0.800606
10,2936,0.864862
100,2936,1.0386
1,2937,0.948872
2,2937,2.15888
10,2937,1.39403
100,2937,1.1506
1,2938,0.504415
2,2938,0.29202
10,2938,1.37636
100,2938,1.09179
1,2939,0.741061
2,2939,1.11971
10,2939,0.708683
100,2939,0.885929
1,2940,0.193746
2,2940,0.352372
10,2940,1.14182
100,2940,1.06688
1,2941,0.994422
2,2941,0.596441
10,2941,1.5832
100,2941,1.03173
1,2942,0.234584
2,2942,0.289227
10,2942,0.879529
100,2942,1.18738
1,2943,0.67506
2,2943,1.42462
10,2943,0.810661
100,2943,0.944888
1,2944,0.267081
2,2944,1.39737
10,2944,1.41918
100,2944,1.18429
1,2945,2.50269
2,2945,2.33426
10,2945,1.52899
100,2945,1.13322
1,2946,1.7095
2,2946,1.23751
10,2946,1.07676
100,2946,1.01627
1,2947,0.446788
2,2947,1.4835
10,2947,0.817335
100,2947,1.00836
1,2948,0.0475337
2,2948,0.97153
10,2948,1.1446
100,2948,1.17915
1,2949,0.138853
2,2949,0.277
10,2949,0.823144
100,2949,1.05592
1,2950,0.831354
2,2950,0.622151
10,2950,0.800798
100,2950,1.03779
1,2951,0.820075
2,2951,0.999759
10,2951,0.958825
100,2951,0.945575
1,2952,1.57188
2,2952,1.89916
10,2952,0.849099
100,2952,0.912342
1,2953,0.201666
2,2953,0.760842
10,2953,1.03079
100,2953,1.08587
1,2954,5.13814
2,2954,2.63718
10,2954,0.792779
100,2954,0.937032
1,2955,0.410077
2,2955,0.411793
10,2955,0.520553
100,2955,0.935454
1,2956,0.170816
2,2956,1.11391
10,2956,0.983852
100,2956,0.970965
1,2957,0.271909
2,2957,0.148873
10,2957,0.819453
100,2957,0.883268
1,2958,0.154873
2,2958,0.10633
10,2958,0.818664
100,2958,1.02687
1,2959,0.711978
2,2959,0.625609
10,2959,0.827743
100,2959,1.01564
1,2960,0.580537
2,2960,0.507072
10,2960,1.02926
100,2960,1.1343
1,2961,0.495325
2,2961,0.312473
10,2961,0.631554
100,2961,0.968999
1,2962,4.47717
2,2962,2.56662
10,2962,1.52543
100,2962,1.1559
1,2963,0.60113
2,2963,0.30265
10,2963,0.640172
100,2963,1.0177
1,2964,0.0523641
2,2964,0.0801404
10,2964,0.354832
100,2964,0.997017
1,2965,0.666845
2,2965,1.14261
10,2965,1.3801
100,2965,0.920996
1,2966,1.99929
2,2966,1.50051
10,2966,0.827337
100,2966,1.34681
1,2967,0.640244
2,2967,0.622054
10,2967,0.507811
100,2967,0.943855
1,2968,2.54773
2,2968,1.41033
10,2968,0.698543
100,2968,1.02823
1,2969,4.1222
2,2969,2.27565
10,2969,1.46791
100,2969,1.03035
1,2970,0.148393
2,2970,0.462053
10,2970,1.71257
100,2970,1.1243
1,2971,0.299257
2,2971,2.63583
10,2971,1.21203
100,2971,1.0759
1,2972,2.179
2,2972,1.2842
10,2972,1.16485
100,2972,0.909616
1,2973,0.308735
2,2973,0.328643
10,2973,1.08295
100,2973,1.00583
1,2974,2.56469
2,2974,1.99351
10,2974,1.1211
100,2974,0.878623
1,2975,0.774949
2,2975,1.34625
10,2975,1.20657
100,2975,1.12507
1,2976,0.81965
2,2976,0.542756
10,2976,0.79044
100,2976,0.859786
1,2977,0.394962
2,2977,0.318618
10,2977,0.339671
100,2977,0.873888
1,2978,0.14006
2,2978,1.79548
10,2978,0.941629
100,2978,0.887392
1,2979,1.03388
2,2979,0.564754
10,2979,0.721647
100,2979,0.987376
1,2980,1.3791
2,2980,0.753635
10,2980,0.968816
100,2980,0.866847
1,2981,0.272275
2,2981,0.1425
10,2981,0.760659
100,2981,0.872005
1,2982,1.01538
2,2982,2.3464
10,2982,1.52028
100,2982,0.958927
1,2983,0.118636
2,2983,0.875793
10,2983,1.0874
100,2983,0.943978
1,2984,3.05637
2,2984,1.65945
10,2984,1.47854
100,2984,0.849432
1,2985,0.383308
2,2985,0.649805
10,2985,1.11369
100,2985,1.082
1,2986,2.02362
2,2986,1.11896
10,2986,1.02348
100,2986,1.04962
1,2987,0.014018
2,2987,1.17272
10,2987,1.5611
100,2987,1.191
1,2988,3.7856
2,2988,3.21173
10,2988,1.58086
100,2988,1.0368
1,2989,0.518082
2,2989,0.540839
10,2989,1.20206
100,2989,1.14687
1,2990,0.847201
2,2990,0.504944
10,2990,0.750058
100,2990,0.795544
1,2991,0.17926
2,2991,0.155347
10,2991,1.46914
100,2991,0.96594
1,2992,0.221076
2,2992,0.709559
10,2992,0.856874
100,2992,0.935397
1,2993,0.172535
2,2993,0.883449
10,2993,0.788505
100,2993,0.906975
1,2994,0.0991178
2,2994,0.0864089
10,2994,0.701427
100,2994,1.27464
1,2995,2.03933
2,2995,1.33568
10,2995,1.43663
100,2995,1.04501
1,2996,0.758685
2,2996,0.677183
10,2996,0.725492
100,2996,1.01683
1,2997,1.66249
2,2997,1.02821
10,2997,1.35449
100,2997,0.886306
1,2998,2.58533
2,2998,1.34377
10,2998,0.633178
100,2998,0.931673
1,2999,0.501437
2,2999,0.936885
10,2999,1.90899
100,2999,1.16698
1,3000,0.998616
2,3000,1.72553
10,3000,0.937575
100,3000,1.09603
1,3001,0.292309
2,3001,0.611345
10,3001,1.14495
100,3001,0.934647
1,3002,1.63572
2,3002,0.927074
10,3002,0.933092
100,3002,0.899448
1,3003,1.56763
2,3003,1.03112
10,3003,0.93397
100,3003,0.938307
1,3004,0.453297
2,3004,0.532756
10,3004,0.564369
100,3004,0.94382
1,3005,2.40879
2,3005,1.43736
10,3005,1.00848
100,3005,1.00109
1,3006,0.227177
2,3006,0.303181
10,3006,0.572041
100,3006,1.2075
1,3007,0.326826
2,3007,0.30046
10,3007,0.485949
100,3007,0.772621
1,3008,0.100491
2,3008,0.0976726
10,3008,0.795858
100,3008,0.90348
1,3009,0.325438
2,3009,0.262896
10,3009,0.840564
100,3009,1.05206
1,3010,0.551647
2,3010,1.17592
10,3010,0.773763
100,3010,0.850307
1,3011,1.66957
2,3011,1.14734
10,3011,1.1649
100,3011,0.916916
1,3012,1.75862
2,3012,3.63464
10,3012,1.72129
100,3012,1.1099
1,3013,0.849514
2,3013,4.56719
10,3013,1.40183
100,3013,1.0332
1,3014,0.17292
2,3014,1.11167
10,3014,1.2274
100,3014,0.928221
1,3015,0.0233409
2,3015,0.195335
10,3015,0.8464
100,3015,0.860046
1,3016,1.31087
2,3016,0.89423
10,3016,1.26321
100,3016,0.890931
1,3017,0.479133
2,3017,0.756598
10,3017,1.20531
100,3017,1.10666
1,3018,1.40969
2,3018,1.04698
10,3018,1.02937
100,3018,0.948769
1,3019,0.214513
2,3019,0.97889
10,3019,0.664845
100,3019,0.944949
1,3020,0.10513
2,3020,1.45084
10,3020,1.62361
100,3020,1.04553
1,3021,1.33826
2,3021,1.01607
10,3021,1.18096
100,3021,0.970145
1,3022,0.00303745
2,3022,0.263314
10,3022,1.0091
100,3022,0.877063
1,3023,0.53115
2,3023,0.453533
10,3023,0.457846
100,3023,1.1866
1,3024,0.338444
2,3024,0.884423
10,3024,0.868209
100,3024,0.937308
1,3025,0.780767
2,3025,0.683361
10,3025,0.660206
100,3025,0.845079
1,3026,1.24717
2,3026,0.694825
10,3026,1.28611
100,3026,1.03262
1,3027,0.920906
2,3027,0.904331
10,3027,1.08358
100,3027,1.2699
1,3028,1.00981
2,3028,2.03156
10,3028,1.81448
100,3028,1.0951
1,3029,1.2842
2,3029,0.898604
10,3029,0.605601
100,3029,0.901741
1,3030,2.25637
2,3030,1.29871
10,3030,0.993788
100,3030,0.851894
1,3031,0.817181
2,3031,1.23481
10,3031,0.752245
100,3031,0.904204
1,3032,3.35337
2,3032,2.51025
10,3032,1.64756
100,3032,1.11551
1,3033,0.0792497
2,3033,0.367333
10,3033,0.756325
100,3033,1.01497
1,3034,1.6786
2,3034,2.82612
10,3034,1.54523
100,3034,1.0951
1,3035,1.14079
2,3035,0.577336
10,3035,0.870995
100,3035,0.937222
1,3036,1.02475
2,3036,1.40027
10,3036,1.07662
100,3036,0.863237
1,3037,0.193371
2,3037,0.14441
10,3037,0.851989
100,3037,0.937169
1,3038,1.21586
2,3038,1.65981
10,3038,1.55775
100,3038,1.12225
1,3039,0.795822
2,3039,0.43218
10,3039,1.1183
100,3039,1.09096
1,3040,1.47988
2,3040,0.963567
10,3040,0.697516
100,3040,0.997752
1,3041,0.336123
2,3041,2.65631
10,3041,1.51153
100,3041,1.09428
1,3042,0.608337
2,3042,0.316441
10,3042,1.59135
100,3042,1.16091
1,3043,0.0186819
2,3043,0.100056
10,3043,0.562102
100,3043,1.11023
1,3044,0.843104
2,3044,0.541504
10,3044,1.2171
100,3044,1.03856
1,3045,1.12355
2,3045,1.17166
10,3045,1.36266
100,3045,0.948616
1,3046,0.0398697
2,3046,1.46995
10,3046,0.913589
100,3046,0.975309
1,3047,4.61316
2,3047,2.79898
10,3047,1.42268
100,3047,0.922453
1,3048,0.527939
2,3048,0.277796
10,3048,0.579436
100,3048,0.952343
1,3049,0.301574
2,3049,0.256447
10,3049,0.879679
100,3049,0.997444
1,3050,3.30261
2,3050,1.70135
10,3050,2.13501
100,3050,1.13996
1,3051,0.739016
2,3051,0.415467
10,3051,0.747421
100,3051,0.980826
1,3052,1.03196
2,3052,1.10478
10,3052,1.11828
100,3052,1.04526
1,3053,3.99575
2,3053,2.15329
10,3053,1.57538
100,3053,1.01684
1,3054,0.830641
2,3054,0.53336
10,3054,1.36059
100,3054,1.07706
1,3055,0.601711
2,3055,1.23657
10,3055,0.862636
100,3055,0.966592
1,3056,1.14016
2,3056,1.07741
10,3056,1.01268
100,3056,1.0452
1,3057,1.76884
2,3057,1.41417
10,3057,0.839349
100,3057,0.969919
1,3058,0.51797
2,3058,0.731171
10,3058,0.519274
100,3058,1.0118
1,3059,0.202206
2,3059,0.428813
10,3059,1.41336
100,3059,0.984983
1,3060,0.508829
2,3060,0.428643
10,3060,1.05472
100,3060,0.903184
1,3061,2.78583
2,3061,1.44215
10,3061,1.31822
100,3061,1.03492
1,3062,0.852819
2,3062,0.436323
10,3062,0.883013
100,3062,0.822084
1,3063,1.66224
2,3063,1.13767
10,3063,1.10375
100,3063,1.0342
1,3064,0.537197
2,3064,0.643684
10,3064,0.623222
100,3064,1.06804
1,3065,1.07142
2,3065,0.869734
10,3065,1.10912
100,3065,1.03217
1,3066,0.205316
2,3066,1.50054
10,3066,1.12209
100,3066,0.967489
1,3067,0.277444
2,3067,1.25311
10,3067,1.44914
100,3067,0.982256
1,3068,0.289285
2,3068,0.361869
10,3068,0.381155
100,3068,0.929149
1,3069,0.0156099
2,3069,0.305813
10,3069,0.775944
100,3069,1.06528
1,3070,1.89603
2,3070,1.03053
10,3070,0.469971
100,3070,0.949175
1,3071,0.665281
2,3071,0.407819
10,3071,1.22881
100,3071,1.00372
1,3072,2.73875
2,3072,2.0235
10,3072,1.08459
100,3072,0.913545
1,3073,0.676172
2,3073,0.472298
10,3073,0.631307
100,3073,1.10648
1,3074,0.542362
2,3074,0.523003
10,3074,0.885776
100,3074,1.08401
1,3075,1.41671
2,3075,0.973905
10,3075,0.820715
100,3075,0.930606
1,3076,0.0932209
2,3076,0.750027
10,3076,0.977075
100,3076,0.905811
1,3077,0.707952
2,3077,0.664777
10,3077,1.38527
100,3077,1.15036
1,3078,1.56043
2,3078,1.49609
10,3078,1.68528
100,3078,1.20231
1,3079,0.879805
2,3079,0.483809
10,3079,0.730867
100,3079,0.820452
1,3080,0.0224127
2,3080,0.0306664
10,3080,0.604567
100,3080,0.876311
1,3081,0.811171
2,3081,0.803615
10,3081,1.19466
100,3081,1.05028
1,3082,0.0612129
2,3082,1.09137
10,3082,1.07712
100,3082,1.12492
1,3083,0.832367
2,3083,1.45573
10,3083,1.2603
100,3083,1.10419
1,3084,2.17833
2,3084,1.52462
10,3084,1.3977
100,3084,0.904957
1,3085,0.471566
2,3085,0.418009
10,3085,0.896667
100,3085,0.852748
1,3086,1.65494
2,3086,1.12441
10,3086,0.722272
100,3086,0.904851
1,3087,2.75966
2,3087,1.82097
10,3087,0.905615
100,3087,0.975596
1,3088,0.5513
2,3088,1.90389
10,3088,0.997334
100,3088,1.01068
1,3089,0.0998034
2,3089,0.527184
10,3089,0.93007
100,3089,0.904708
1,3090,1.72579
2,3090,0.93729
10,3090,1.1301
100,3090,1.05147
1,3091,1.02589
2,3091,0.938489
10,3091,1.01853
100,3091,1.03631
1,3092,0.420791
2,3092,0.273194
10,3092,1.25961
100,3092,0.995233
1,3093,1.36169
2,3093,1.16242
10,3093,1.29046
100,3093,0.964446
1,3094,0.0138001
2,3094,0.322357
10,3094,0.89397
100,3094,0.873647
1,3095,0.0277128
2,3095,0.512105
10,3095,0.736299
100,3095,0.86846
1,3096,2.10147
2,3096,1.45564
10,3096,2.02297
100,3096,1.08352
1,3097,0.068792
2,3097,0.244575
10,3097,0.747844
100,3097,0.937846
1,3098,2.00532
2,3098,1.54324
10,3098,0.918213
100,3098,1.05493
1,3099,1.99816
2,3099,1.32067
10,3099,1.15472
100,3099,1.09147
1,3100,0.78521
2,3100,0.54237
10,3100,0.770983
100,3100,1.05011
1,3101,0.0350038
2,3101,0.132316
10,3101,0.706486
100,3101,0.983912
1,3102,0.16517
2,3102,0.119219
10,3102,0.977254
100,3102,1.07358
1,3103,1.81019
2,3103,1.24334
10,3103,0.984757
100,3103,1.07702
1,3104,1.0767
2,3104,0.612401
10,3104,0.85663
100,3104,1.03098
1,3105,3.89241
2,3105,2.1308
10,3105,1.52186
100,3105,1.13948
1,3106,0.292702
2,3106,0.266912
10,3106,0.918593
100,3106,0.865567
1,3107,0.186356
2,3107,1.59158
10,3107,1.41787
100,3107,1.01569
1,3108,1.0325
2,3108,0.685948
10,3108,1.52226
100,3108,1.01487
1,3109,1.43603
2,3109,2.65077
10,3109,1.1036
100,3109,1.03455
1,3110,1.80317
2,3110,2.67504
10,3110,1.63235
100,3110,1.16416
1,3111,0.840133
2,3111,0.62518
10,3111,0.843715
100,3111,1.00459
1,3112,1.05928
2,3112,1.63527
10,3112,0.854896
100,3112,0.789572
1,3113,2.16098
2,3113,1.38341
10,3113,0.637555
100,3113,0.970423
1,3114,0.210799
2,3114,0.107517
10,3114,0.59481
100,3114,0.910369
1,3115,0.117319
2,3115,0.0632166
10,3115,0.916686
100,3115,0.883299
1,3116,0.862448
2,3116,0.453898
10,3116,0.926481
100,3116,0.81596
1,3117,3.49586
2,3117,1.83988
10,3117,1.48029
100,3117,1.00613
1,3118,0.0320615
2,3118,1.57025
10,3118,0.871225
100,3118,0.984473
1,3119,0.334288
2,3119,1.08898
10,3119,1.19873
100,3119,0.954959
1,3120,2.9777
2,3120,1.69568
10,3120,1.51522
100,3120,0.912785
1,3121,0.714279
2,3121,0.756322
10,3121,0.89708
100,3121,1.04525
1,3122,0.0235514
2,3122,0.330914
10,3122,1.05357
100,3122,1.05597
1,3123,1.66171
2,3123,0.851739
10,3123,1.26648
100,3123,1.22654
1,3124,1.56742
2,3124,1.10267
10,3124,0.891907
100,3124,1.06709
1,3125,0.377491
2,3125,0.941965
10,3125,0.616071
100,3125,0.926355
1,3126,1.81565
2,3126,1.38812
10,3126,1.15374
100,3126,1.01653
1,3127,0.563334
2,3127,1.12093
10,3127,1.02404
100,3127,1.06188
1,3128,3.19364
2,3128,2.228
10,3128,1.20936
100,3128,1.10862
1,3129,0.795151
2,3129,0.660729
10,3129,1.11758
100,3129,0.983149
1,3130,0.029359
2,3130,0.655942
10,3130,1.2488
100,3130,1.10788
1,3131,0.381882
2,3131,0.225059
10,3131,0.752923
100,3131,1.01793
1,3132,5.52186
2,3132,3.15757
10,3132,1.56261
100,3132,1.22405
1,3133,1.62502
2,3133,1.00224
10,3133,1.02616
100,3133,0.957792
1,3134,0.729385
2,3134,0.495662
10,3134,1.25348
100,3134,1.02176
1,3135,0.313195
2,3135,1.00373
10,3135,0.785479
100,3135,0.89561
1,3136,0.0620291
2,3136,0.152633
10,3136,0.540574
100,3136,0.853467
1,3137,0.0922463
2,3137,1.04832
10,3137,1.25058
100,3137,1.12292
1,3138,3.301
2,3138,2.09518
10,3138,0.955378
100,3138,0.849682
1,3139,0.444445
2,3139,0.562598
10,3139,0.995621
100,3139,0.846305
1,3140,2.9514
2,3140,1.93277
10,3140,1.16684
100,3140,0.947402
1,3141,0.192239
2,3141,0.819194
10,3141,0.575467
100,3141,0.955219
1,3142,1.73551
2,3142,1.56139
10,3142,1.33547
100,3142,0.976501
1,3143,0.223374
2,3143,0.946605
10,3143,0.429216
100,3143,0.774325
1,3144,1.42715
2,3144,0.773526
10,3144,1.13029
100,3144,0.934002
1,3145,0.220998
2,3145,0.460189
10,3145,1.10693
100,3145,0.920256
1,3146,0.494462
2,3146,0.443484
10,3146,0.921866
100,3146,0.837761
1,3147,0.671254
2,3147,0.582011
10,3147,1.31528
100,3147,1.03641
1,3148,0.286895
2,3148,3.33628
10,3148,1.71201
100,3148,1.01524
1,3149,2.70369
2,3149,2.21996
10,3149,0.930588
100,3149,0.818412
1,3150,0.867064
2,3150,1.93987
10,3150,1.34842
100,3150,0.873844
1,3151,4.75786
2,3151,3.18892
10,3151,1.81605
100,3151,1.21648
1,3152,0.486122
2,3152,1.01311
10,3152,0.764397
100,3152,0.958253
1,3153,1.07402
2,3153,0.618561
10,3153,1.09504
100,3153,0.946273
1,3154,1.52724
2,3154,2.10639
10,3154,0.968048
100,3154,0.992757
1,3155,1.02058
2,3155,0.651267
10,3155,0.935901
100,3155,0.971949
1,3156,0.193602
2,3156,0.235569
10,3156,0.733329
100,3156,0.981239
1,3157,0.0251005
2,3157,0.270138
10,3157,0.467311
100,3157,0.818753
1,3158,0.79396
2,3158,0.988776
10,3158,0.750801
100,3158,0.929862
1,3159,2.28483
2,3159,1.47295
10,3159,1.07378
100,3159,1.00093
1,3160,0.346379
2,3160,0.64021
10,3160,0.933595
100,3160,1.11968
1,3161,1.81676
2,3161,0.975901
10,3161,1.26018
100,3161,1.13528
1,3162,0.507154
2,3162,0.318855
10,3162,0.933985
100,3162,1.02606
1,3163,0.0699666
2,3163,0.191109
10,3163,0.824504
100,3163,0.962734
1,3164,0.741627
2,3164,0.639532
10,3164,0.76061
100,3164,0.899207
1,3165,0.18611
2,3165,0.325592
10,3165,0.807796
100,3165,0.827147
1,3166,0.827421
2,3166,0.614006
10,3166,0.542203
100,3166,0.980262
1,3167,1.16073
2,3167,1.76981
10,3167,0.989558
100,3167,1.02372
1,3168,0.936073
2,3168,1.1134
10,3168,0.631927
100,3168,0.824317
1,3169,1.27985
2,3169,0.78172
10,3169,1.44115
